data_simulada,previsao,prob_prox,timestamp
2026-02-12,0,0.003243490807462553,2025-11-28T07:02:04.922857
2026-02-26,0,0.003243490807462553,2025-11-28T07:02:18.330238
2026-02-03,0,0.003243490807462553,2025-11-28T07:02:28.808763
2026-02-03,0,0.003243490807462553,2025-11-28T07:02:35.393398
2026-02-17,0,0.003243490807462553,2025-11-28T07:02:38.542023
2026-02-17,0,0.003243490807462553,2025-11-28T07:02:40.736872
2026-02-01,0,0.003243490807462553,2025-11-28T07:02:43.134188
